cpt_code,median_price
47382,3369.86
47383,5468.82
47400,2088.29
47420,1300.98
47425,1332.03
47460,1238.55
47480,860.74
47490,319.26
47531,392.36
47532,786.02
47533,1081.34
47534,1192.62
47535,826.45
47536,589.68
47537,455.12
47538,3425.82
47539,3826.27
47540,3870.58
47541,1092.34
47542,464.17
47543,366.81
47544,774.38
47550,156.88
47552,266.54
47553,267.18
47554,428.59
47555,317.0
47556,359.05
47562,648.87
47563,705.48
47564,1095.58
47570,760.47
47600,1048.03
47605,1102.05
47610,1224.64
47612,1241.14
47620,1339.47
47700,1035.41
47701,1689.13
47711,1511.88
47712,1940.47
47715,1298.71
47720,1128.89
47721,1322.0
47740,1281.24
47741,1438.77
47760,2185.33
47765,2939.65
47780,2403.34
47785,3131.79
47800,1518.02
47801,1081.02
47900,1345.61
48000,1831.46
48001,2240.0
48020,1153.48
48100,868.18
48102,483.9
48105,2741.69
48120,1087.49
48140,1527.08
48145,1591.12
48146,1833.72
48148,1221.4
48150,3026.66
48152,2799.27
48153,3008.87
48154,2811.56
48155,1771.62
48400,102.86
48500,1123.07
48510,1072.29
48520,1073.58
48540,1274.78
48545,1314.89
48547,1744.45
48548,1627.68
48552,226.75
48554,2584.16
48556,1267.98
49000,752.38
49002,1016.33
49010,901.17
49013,440.56
49014,367.78
49020,1552.96
49040,982.36
49060,1077.14
49062,754.32
49082,200.22
49083,277.21
49084,104.16
49180,167.55
49185,1162.86
49186,1277.69
49187,1632.85
49188,1951.14
49189,2269.75
49190,2797.97
49215,2147.48
49250,586.12
49255,777.61
49320,324.44
49321,338.02
49322,367.13
49323,627.52
49324,377.16
49325,402.71
49326,181.46
49327,125.83
49400,143.62
49402,837.45
49405,823.87
49406,824.19
49407,705.48
49411,459.32
49412,79.57
49418,912.17
49419,403.04
49421,218.66
49422,213.16
49423,539.54
49424,168.2
49425,765.97
49426,658.25
49427,37.85
49428,422.12
49429,448.0
49435,114.51
49436,507.19
49440,773.08
49441,900.2
49442,734.59
49446,742.35
49450,548.6
49451,586.77
49452,713.56
49460,666.98
49465,129.39
49491,784.08
49492,940.96
49495,403.68
49496,606.82
49500,411.45
49501,598.09
49505,515.6
49507,578.68
49520,622.67
49521,705.15
49525,565.74
49540,662.13
49550,569.95
49553,622.35
49555,595.5
49557,708.06
49591,333.49
49592,463.85
49593,557.98
49594,725.86
49595,752.38
49596,998.86
49600,722.3
49605,4765.29
49606,1110.13
49610,683.16
49611,602.29
49613,410.15
49614,556.36
49615,622.02
49616,835.19
49617,864.3
49618,1210.73
49621,732.32
49622,910.88
49623,196.67
49650,427.62
49651,557.65
49900,810.6
49904,1348.85
49905,339.31
50010,686.72
50020,985.6
50040,898.59
50045,905.38
50060,1102.05
50065,1168.03
50070,1146.36
50075,1407.07
50080,677.01
50081,1087.49
50100,1058.7
50120,921.23
50125,952.6
50130,1000.8
50200,480.02
50205,739.12
50220,1027.0
50225,1147.65
50230,1236.93
50234,1258.6
50236,1413.87
50240,1286.1
50250,1177.09
50280,917.99
50290,872.71
50320,1500.55
50327,207.99
50328,182.76
50329,173.7
50340,946.46
50360,2381.03
50365,2841.32
50370,1195.53
50380,2007.1
50382,928.99
50384,797.34
50385,939.34
50386,701.27
50387,509.13
50389,381.69
50390,89.92
50391,120.98
50396,111.27
50400,1117.9
50405,1348.53
50430,591.94
50431,300.18
50432,843.92
50433,1050.94
50434,843.6
50435,552.8
50436,145.24
50437,241.3
50500,1258.28
50520,1134.72
50525,1436.83
50526,1538.08
50540,1109.81
50541,888.56
50542,1128.25
50543,1440.07
50544,1197.79
50545,1289.01
50546,1165.77
50547,1592.42
50548,1295.15
50551,353.22
50553,378.13
50555,404.01
50557,410.8
50561,465.14
50562,555.71
50570,470.32
50572,509.13
50574,540.83
50575,682.83
50576,539.54
50580,580.62
50590,716.8
50592,2569.61
50593,3448.46
50600,908.94
50605,981.07
50606,459.32
50610,915.73
50620,875.62
50630,865.27
50650,1005.98
50660,1105.6
50684,120.98
50686,138.44
50688,76.01
50690,114.18
50693,921.88
50694,1037.68
50695,1245.02
50700,898.91
50705,1707.9
50706,777.29
50715,1176.77
50722,991.1
50725,1066.46
50727,499.11
50728,682.51
50740,1197.79
50750,1115.63
50760,1094.61
50770,1115.63
50780,1080.05
50782,1040.91
50783,1090.08
50785,1177.09
50800,895.67
50810,1375.37
50815,1186.15
50820,1270.89
50825,1590.15
50830,1737.98
50840,1193.26
50845,1217.52
50860,917.67
50900,819.01
50920,856.54
50930,1065.82
50940,862.03
50945,938.7
50947,1335.26
50948,1234.02
50951,370.04
50953,392.04
50955,417.59
50957,421.47
50961,377.48
50970,355.16
50972,343.2
50974,452.85
50976,446.71
50980,340.93
51020,460.29
51040,286.59
51045,480.67
51050,462.55
51060,569.62
51065,567.03
51080,401.42
51100,71.16
51101,145.88
51102,228.69
51500,622.35
51520,581.91
51525,832.92
51530,748.82
51535,758.53
51550,934.49
51555,1220.43
51565,1246.63
51570,1420.98
51575,1750.92
51580,1829.52
51585,2033.62
51590,1862.19
51595,2106.4
51596,2275.58
51597,2216.06
51600,197.96
51605,37.2
51610,123.56
51700,73.43
51701,42.7
51702,59.84
51703,143.29
51705,94.78
51710,131.33
51715,340.29
51720,86.37
51721,525.63
51725,200.87
51726,269.12
51727,330.26
51728,328.64
51729,348.05
51736,13.26
51741,13.91
51784,62.11
51785,382.34
51792,244.86
51797,161.09
51798,11.32
51800,1005.98
51820,1052.23
51840,676.04
51841,781.17
51845,568.65
51860,724.24
51865,868.5
51880,453.82
51900,802.19
51920,743.65
51925,1045.12
51940,1583.36
51960,1338.82
51980,694.8
51990,723.59
51992,811.57
52000,213.16
52001,407.24
52005,275.27
52007,411.77
52010,349.99
52204,343.2
52214,686.07
52224,718.09
52234,236.13
52235,276.56
52240,375.22
52250,229.98
52260,202.49
52265,338.34
52270,385.57
52275,498.46
52276,253.92
52277,309.88
52281,296.94
52282,323.46
52283,326.05
52284,2466.74
52285,322.17
52287,354.84
52290,234.19
52300,268.48
52301,278.18
52305,266.54
52310,292.41
52315,437.0
52317,821.28
52318,453.5
52320,236.78
52325,306.64
52327,248.1
52330,558.62
52332,362.6
52334,176.61
52341,272.36
52342,296.62
52343,330.26
52344,354.19
52345,377.81
52346,427.3
52351,290.8
52352,339.96
52353,375.22
52354,400.13
52355,448.32
52356,398.51
52400,462.55
52402,253.92
52441,1161.56
52442,792.17
52450,465.47
52500,482.93
52601,707.09
52630,398.19
52640,318.29
52647,1462.71
52648,1510.91
52649,801.87
52700,432.8
53000,145.24
53010,293.06
53020,93.48
53025,67.28
53040,384.6
53060,185.67
53080,412.09
53085,632.37
53200,155.91
53210,761.11
53215,899.88
53220,441.85
53230,595.18
53235,619.11
53240,415.98
53250,389.13
53260,203.46
53265,224.48
53270,208.31
53275,255.54
53400,779.87
53405,848.45
53410,949.37
53415,1092.99
53420,815.78
53425,907.64
53430,944.84
53431,1115.63
53440,732.32
53442,766.94
53444,771.79
53445,737.82
53446,627.2
53447,783.76
53448,1234.67
53449,598.41
53450,401.42
53460,447.35
53500,727.8
53502,475.82
53505,475.49
53510,617.82
53515,773.4
53520,546.33
53600,86.37
53601,83.78
53605,61.46
53620,162.06
53621,155.26
53660,73.43
53661,72.46
53665,35.9
53850,1318.77
53852,1289.01
53854,1551.01
53855,601.64
53860,2197.3
53865,2845.85
53866,136.83
54000,159.47
54001,194.08
54015,296.29
54050,142.0
54055,136.18
54056,142.97
54057,135.86
54060,191.17
54065,219.31
54100,196.34
54105,268.8
54110,608.76
54111,776.64
54112,910.23
54115,449.29
54120,617.49
54125,805.43
54130,1156.06
54135,1459.47
54150,143.94
54160,214.46
54161,193.11
54162,249.71
54163,215.43
54164,191.81
54200,114.83
54205,520.13
54220,216.4
54230,104.48
54231,141.03
54235,89.6
54240,105.77
54250,117.74
54300,629.14
54304,727.15
54308,697.39
54312,796.05
54316,963.93
54318,694.16
54322,759.5
54324,939.67
54326,914.76
54328,908.94
54332,980.1
54336,1151.21
54340,555.71
54344,916.7
54348,980.1
54352,1366.32
54360,701.92
54380,777.93
54385,904.08
54390,1202.32
54400,519.48
54401,652.11
54405,786.02
54406,712.59
54408,770.82
54410,840.36
54411,999.83
54415,520.13
54416,699.65
54417,874.33
54420,684.13
54430,623.64
54435,406.27
54437,663.43
54450,67.93
54500,72.46
54505,205.08
54512,526.28
54520,321.85
54522,573.18
54530,498.46
54535,724.24
54550,480.67
54560,669.57
54600,443.15
54620,290.8
54640,422.45
54650,694.48
54660,352.9
54670,401.1
54680,765.97
54690,638.2
54692,734.27
54700,209.61
54800,121.3
54830,365.52
54840,315.7
54860,410.48
54861,554.74
54865,354.19
54900,779.23
54901,1026.68
55000,116.45
55040,332.2
55041,500.08
55060,372.63
55100,225.46
55110,382.01
55120,349.34
55150,483.26
55175,358.72
55180,671.84
55200,370.69
55250,323.79
55300,179.85
55400,488.11
55500,383.95
55520,452.85
55530,345.46
55535,421.47
55540,547.3
55550,420.83
55600,413.39
55605,512.37
55650,699.33
55680,340.93
55700,233.22
55705,258.13
55706,367.46
55720,441.53
55725,582.88
55801,1061.94
55810,1263.78
55812,1552.96
55815,1699.81
55821,814.16
55831,834.86
55840,1134.07
55842,1131.48
55845,1316.83
55860,848.77
55862,1060.64
55865,1291.6
55866,1156.71
55867,1016.33
55870,174.67
55873,5273.45
55874,2645.62
55875,763.05
55876,144.59
55880,951.31
55881,8508.75
55882,8805.04
55920,451.23
56405,141.68
56420,178.88
56440,177.91
56441,176.94
56442,46.9
56501,185.35
56515,268.48
56605,92.83
56606,36.55
56620,573.83
56625,653.4
56630,938.05
56631,1161.24
56632,1402.22
56633,1129.54
56634,1268.63
56637,1486.0
56640,1492.14
56700,198.61
56740,306.32
56800,247.77
56805,1132.13
56810,264.92
56820,121.95
56821,163.03
57000,196.99
57010,446.71
57020,120.01
57022,177.26
57023,311.82
57061,161.41
57065,238.39
57100,100.27
57105,171.11
57106,524.98
57107,1420.33
57109,1691.72
57110,878.53
57111,1691.72
57120,517.87
57130,222.54
57135,240.01
57150,54.67
57155,393.01
57156,224.81
57160,72.13
57170,75.04
57180,190.2
57200,324.76
57210,383.63
57220,338.99
57230,407.89
57240,598.41
57250,600.35
57260,758.2
57265,847.8
57267,241.63
57268,494.9
57270,790.55
57280,939.34
57282,675.72
57283,681.22
57284,815.46
57285,674.75
57287,722.62
57288,725.86
57289,771.79
57291,536.63
57292,805.75
57295,489.73
57296,932.23
57300,597.12
57305,947.43
57307,1049.97
57308,649.19
57310,481.96
57311,542.77
57320,550.21
57330,746.88
57335,1143.77
57400,126.8
57410,103.19
57415,171.11
57420,129.71
57421,173.05
57423,901.82
57425,946.14
57426,850.39
57452,122.92
57454,164.0
57455,157.2
57456,147.18
57460,298.88
57461,334.46
57465,53.37
57500,146.21
57505,148.47
57510,160.44
57511,192.14
57513,197.64
57520,343.52
57522,294.35
57530,366.49
57531,1781.0
57540,770.82
57545,811.25
57550,420.83
57555,603.59
57556,573.18
57558,153.0
57700,347.08
57720,327.02
57800,75.04
58100,97.36
58110,48.52
58120,289.18
58140,896.32
58145,548.27
58146,1122.1
58150,993.04
58152,1202.97
58180,937.08
58200,1317.47
58210,1775.18
58240,2859.43
58260,817.07
58262,903.11
58263,968.78
58267,1040.26
58270,870.77
58275,965.87
58280,1030.24
58285,1388.31
58290,1118.54
58291,1207.82
58292,1272.19
58294,1182.26
58300,105.13
58301,106.1
58321,80.22
58322,88.63
58323,14.23
58340,225.78
58345,282.06
58346,490.37
58350,146.21
58353,854.27
58356,1542.6
58400,450.26
58410,793.78
58520,777.29
58540,892.44
58541,712.59
58542,808.02
58543,819.98
58544,882.09
58545,878.21
58546,1082.31
58548,1834.05
58550,860.42
58552,956.49
58553,1088.46
58554,1267.66
58555,328.96
58558,1207.17
58559,274.62
58560,302.44
58561,346.11
58562,395.6
58563,1909.41
58565,1527.08
58570,788.28
58571,885.65
58572,1014.71
58573,1186.47
58575,1884.18
58580,2601.31
58600,362.28
58605,328.96
58611,72.78
58615,246.48
58660,669.57
58661,635.61
58662,695.45
58670,362.93
58671,362.93
58672,710.33
58673,770.82
58674,791.52
58700,783.11
58720,742.68
58740,883.06
58750,885.32
58752,882.74
58760,798.64
58770,838.1
58800,351.93
58805,417.27
58820,331.55
58822,696.1
58825,690.92
58900,426.33
58920,695.45
58925,751.09
58940,543.42
58943,1172.88
58950,1124.69
58951,1407.4
58952,1604.71
58953,1951.14
58954,2111.58
58956,1328.15
58958,1608.59
58960,975.25
58970,233.54
58976,250.04
59000,114.83
59001,172.73
59012,195.05
59015,154.29
59020,68.9
59025,47.87
59030,108.68
59050,48.52
59051,40.43
59070,386.86
59072,505.25
59074,372.96
59076,505.25
59100,837.13
59120,798.31
59121,798.64
59130,926.4
59136,879.5
59140,408.86
59150,774.7
59151,757.23
59160,262.33
59200,128.74
59300,220.93
59320,148.15
59325,234.19
59350,269.77
59400,2355.47
59409,775.99
59410,1050.94
59412,99.95
59414,88.31
59425,548.6
59426,1004.36
59430,255.54
59510,2616.51
59514,880.15
59515,1303.56
59525,466.11
59610,2467.39
59612,879.5
59614,1136.66
59618,2644.33
59620,910.55
59622,1348.85
59812,353.22
59820,428.59
59821,422.12
59830,453.82
59840,242.92
59841,416.3
59850,384.92
59851,420.18
59852,575.77
59855,416.3
59856,487.46
59857,567.68
59866,231.92
59870,523.69
59871,129.71
60000,182.76
60100,106.42
60200,655.99
60210,694.48
60212,1003.71
60220,692.22
60225,918.96
60240,896.0
60252,1285.13
60254,1621.53
60260,1060.97
60270,1324.59
60271,1029.59
60280,447.03
60281,584.82
60300,99.95
60500,948.72
60502,1274.13
60505,1359.52
60512,232.57
60520,1024.74
60521,1087.81
60522,1315.53
60540,1052.23
60545,1212.02
60600,1305.18
60605,1563.63
60650,1163.18
60660,2391.05
60661,387.83
61000,112.24
61001,106.74
61020,104.16
61026,110.63
61050,77.96
61055,111.92
61070,54.67
61105,466.44
61107,305.35
61108,903.11
61120,749.79
61140,1264.75
61150,1341.09
61151,989.16
61154,1271.54
61156,1232.08
61210,358.08
61215,518.51
61250,866.24
61253,989.16
61304,1624.12
61305,1984.78
61312,2044.3
61313,1965.7
61314,1808.17
61315,2044.3
61316,85.72
61320,1875.77
61321,2100.91
61322,2352.88
61323,2341.24
61330,1777.76
61333,1993.84
61340,1430.04
61343,2164.63
61345,2021.66
61450,1899.06
61458,1996.1
61460,2083.11
61500,1276.39
61501,1116.6
61510,2180.8
61512,2520.44
61514,1898.42
61516,1851.19
61517,85.39
61518,2734.9
61519,2905.04
61520,3660.65
61521,3119.17
61522,2163.33
61524,2061.77
61526,3265.06
61530,3025.69
61531,1222.7
61533,1515.43
61534,1638.35
61535,1004.04
61536,2544.05
61537,2422.75
61538,2621.68
61539,2331.86
61540,2151.04
61541,2127.11
61543,2150.07
61544,1878.68
61545,3144.4
61546,2280.75
61548,1545.84
61550,1195.2
61552,1478.24
61556,1694.31
61557,1675.23
61558,1865.75
61559,2375.2
61563,1961.17
61564,2379.09
61566,2213.47
61567,2521.73
61570,1853.45
61571,1971.52
61575,2472.57
61576,4117.71
61580,2421.14
61581,2618.77
61582,2978.79
61583,2878.52
61584,2822.88
61585,3208.45
61586,2470.3
61590,2925.74
61591,2999.49
61592,3097.18
61595,2331.86
61596,2360.0
61597,2866.55
61598,2796.68
61600,2056.91
61601,2369.7
61605,2109.64
61606,2846.17
61607,2980.41
61608,3211.36
61611,455.76
61613,3222.03
61615,2759.8
61616,3253.41
61618,1276.07
61619,1400.28
61623,559.59
61624,1131.8
61626,877.88
61630,1330.41
61635,1455.92
61640,453.17
61641,159.14
61642,318.29
61645,821.6
61650,569.62
61651,243.25
61680,2229.64
61682,4066.6
61684,2803.47
61686,4412.06
61690,2158.81
61692,3588.2
61697,4145.85
61698,4542.42
61700,3355.3
61702,3952.74
61703,1352.08
61705,2567.67
61708,2512.35
61710,2120.64
61711,2572.84
61715,1179.68
61720,1264.1
61735,1583.68
61736,1200.38
61737,1424.86
61750,1398.66
61751,1379.58
61760,1572.69
61770,1606.97
61781,229.98
61782,167.23
61783,225.46
61790,881.12
61791,1122.75
61796,1014.39
61797,213.81
61798,1367.93
61799,295.0
61800,146.21
61850,982.36
61860,1549.4
61863,1495.38
61864,275.92
61867,2253.58
61868,486.17
61880,587.74
61885,527.57
61886,879.82
61888,394.95
61889,1220.43
61891,579.0
61892,805.43
62000,1031.21
62005,1265.07
62010,1526.11
62100,1548.75
62115,1676.52
62117,1942.41
62120,2043.65
62121,1515.76
62140,1012.77
62141,1135.69
62142,891.15
62143,1040.59
62145,1388.64
62146,1243.08
62147,1414.19
62148,122.92
62160,183.73
62161,1511.88
62162,1871.89
62164,2076.0
62165,1490.53
62180,1586.92
62190,928.99
62192,987.54
62194,495.55
62200,1366.96
62201,1209.44
62220,964.9
62223,1021.83
62225,538.89
62230,834.86
62252,85.72
62256,610.38
62258,1101.07
62263,613.29
62264,418.56
62267,252.63
62268,324.44
62269,250.69
62270,141.68
62272,181.79
62273,162.38
62280,312.79
62281,230.95
62282,297.26
62284,177.91
62287,586.77
62290,327.35
62291,294.03
62292,567.03
62294,951.31
62302,241.63
62303,245.83
62304,240.01
62305,262.01
62320,153.97
62321,251.01
62322,127.77
62323,246.8
62324,132.3
62325,234.84
62326,132.3
62327,255.86
62328,212.19
62329,251.98
62350,392.69
62351,907.0
62355,276.89
62360,308.91
62361,435.38
62362,379.75
62365,294.68
62367,31.05
62368,43.34
62369,88.63
62370,88.95
63001,1221.08
63003,1226.58
63005,1195.53
63011,1073.58
63012,1180.97
63015,1470.15
63016,1507.99
63017,1257.31
63020,1091.37
63030,907.64
63035,225.78
63040,1357.26
63042,1276.39
63045,1274.45
63046,1217.2
63047,1094.93
63048,204.75
63050,1464.33
63051,1662.93
63052,251.33
63053,222.54
63055,1604.06
63056,1466.27
63057,313.44
63064,1738.3
63066,200.55
63075,1336.23
63076,237.1
63077,1431.33
63078,201.84
63081,1736.04
63082,258.45
63085,1895.83
63086,185.35
63087,2381.35
63088,251.01
63090,1903.27
63091,169.5
63101,2284.63
63102,2260.37
63103,284.65
63170,1583.36
63172,1405.13
63173,1712.1
63185,1225.29
63190,1218.17
63191,1375.05
63197,1698.84
63200,1536.14
63250,2921.86
63251,2987.52
63252,2987.2
63265,1646.44
63266,1697.22
63267,1357.91
63268,1454.62
63270,2056.27
63271,2053.68
63272,1864.13
63273,1851.51
63275,1779.38
63276,1768.06
63277,1546.49
63278,1584.33
63280,2091.85
63281,2076.65
63282,1965.05
63283,1888.07
63285,2582.87
63286,2553.43
63287,2707.08
63290,2752.69
63295,322.82
63300,1795.55
63301,2093.79
63302,2157.84
63303,2287.22
63304,2323.77
63305,2470.63
63306,2428.9
63307,2377.47
63308,310.53
63600,1090.4
63610,569.95
63620,1119.84
63621,245.83
63650,2127.11
63655,834.86
63661,657.93
63662,845.21
63663,859.77
63664,881.12
63685,332.52
63688,294.35
63700,1307.12
63702,1427.45
63704,1659.38
63706,1838.9
63707,938.7
63709,1103.34
63710,1073.58
63740,984.95
63741,668.6
63744,711.62
63746,612.32
64400,109.01
64405,73.43
64408,78.6
64415,129.06
64416,74.4
64417,154.94
64418,83.45
64420,95.42
64421,32.35
64425,106.1
64430,94.78
64435,76.98
64445,151.38
64446,72.78
64447,112.57
64448,69.54
64449,63.08
64450,71.81
64451,217.37
64454,211.55
64455,48.2
64461,128.42
64462,68.25
64463,215.43
64466,120.01
64467,221.9
64468,138.44
64469,338.67
64473,113.21
64474,219.31
64479,256.18
64480,129.71
64483,236.13
64484,106.1
64486,105.45
64487,197.96
64488,122.27
64489,322.82
64490,186.32
64491,94.78
64492,94.45
64493,172.08
64494,87.98
64495,87.01
64505,142.0
64510,139.74
64517,187.61
64520,218.66
64530,216.4
64553,3614.07
64555,1988.02
64561,692.54
64566,109.65
64568,593.56
64569,765.64
64570,736.53
64575,308.26
64580,310.53
64581,637.87
64582,815.78
64583,842.63
64584,710.98
64585,232.25
64590,402.07
64595,327.02
64600,464.82
64605,867.53
64610,739.76
64611,129.39
64612,134.24
64615,148.79
64616,135.53
64617,156.56
64620,206.05
64624,370.69
64625,451.56
64628,399.16
64629,188.26
64630,250.69
64632,88.95
64633,416.95
64634,241.3
64635,420.5
64636,226.43
64640,240.98
64642,149.76
64643,90.89
64644,173.7
64645,117.42
64646,158.17
64647,177.26
64650,85.07
64653,99.3
64680,325.41
64681,437.97
64702,511.4
64704,321.52
64708,501.69
64712,587.74
64713,789.58
64714,757.88
64716,502.34
64718,601.64
64719,406.6
64721,443.79
64722,368.75
64726,266.86
64727,172.41
64732,456.73
64734,515.28
64736,329.93
64738,440.24
64740,449.94
64742,481.64
64744,506.87
64746,421.47
64755,901.17
64760,513.66
64763,508.49
64766,626.23
64771,599.38
64772,550.21
64774,425.03
64776,398.51
64778,174.02
64782,453.82
64783,207.99
64784,717.45
64786,983.98
64787,227.4
64788,404.33
64790,844.24
64792,1059.67
64795,193.43
64802,846.18
64804,1186.79
64809,1084.9
64818,767.26
64820,756.26
64821,693.51
64822,693.51
64823,784.08
64831,688.66
64832,320.23
64834,736.53
64835,805.1
64836,805.1
64837,350.64
64840,947.75
64856,991.42
64857,1027.65
64858,1151.54
64859,238.07
64861,1511.88
64862,1344.0
64864,840.69
64865,1051.26
64866,1210.73
64868,964.57
64872,111.6
64874,166.91
64876,188.9
64885,1046.09
64886,1253.43
64890,1058.05
64891,1124.69
64892,1029.59
64893,1097.84
64895,1295.48
64896,1397.37
64897,1239.19
64898,1342.06
64901,572.53
64902,662.46
64905,973.95
64907,1270.89
64910,748.5
64911,1004.68
64912,875.94
64913,165.29
65091,708.39
65093,702.24
65101,811.57
65103,839.07
65105,913.79
65110,1263.45
65112,1448.8
65114,1512.2
65125,433.44
65130,814.81
65135,824.51
65140,886.94
65150,667.96
65155,923.49
65175,744.62
65205,27.49
65210,36.88
65220,58.55
65222,65.34
65235,698.68
65260,939.02
65265,1055.14
65270,268.48
65272,502.66
65273,363.57
65275,564.45
65280,640.78
65285,1057.08
65286,663.43
65290,469.02
65400,666.98
65410,137.8
65420,513.99
65426,639.49
65430,111.27
65435,79.25
65436,374.9
65450,319.91
65600,419.86
65710,1092.99
65730,1198.44
65750,1204.91
65755,1201.03
65756,1133.74
65770,1347.56
65772,438.94
65775,552.15
65778,1217.52
65779,1066.79
65780,569.95
65781,1272.51
65782,1099.46
65785,1966.34
65800,115.48
65810,446.38
65815,612.64
65820,786.02
65850,807.37
65855,235.16
65860,295.32
65865,458.67
65870,571.24
65875,608.44
65880,638.84
65900,947.43
65920,759.82
65930,614.91
66020,188.58
66030,169.5
66130,673.13
66150,841.66
66155,841.01
66160,945.16
66170,1049.64
66172,1146.36
66174,599.7
66175,694.8
66179,1036.71
66180,1091.69
66183,986.57
66184,760.47
66185,816.43
66225,896.64
66250,714.86
66500,376.19
66505,409.51
66600,863.33
66605,1040.91
66625,412.42
66630,545.04
66635,549.89
66680,572.53
66682,636.9
66683,748.82
66700,435.06
66710,424.39
66711,487.46
66720,450.91
66740,422.77
66761,284.97
66762,458.67
66770,509.46
66820,445.09
66821,319.91
66825,793.78
66830,680.57
66840,664.4
66850,755.94
66852,803.49
66920,718.42
66930,820.63
66940,752.06
66982,714.53
66984,521.75
66985,738.15
66986,864.3
66989,819.98
66990,84.75
66991,656.63
67005,460.29
67010,524.98
67015,578.36
67025,707.42
67027,810.93
67028,109.01
67030,535.01
67031,372.31
67036,858.15
67039,918.32
67040,991.42
67041,1092.66
67042,1092.66
67043,1153.15
67101,321.52
67105,284.65
67107,1074.87
67108,1137.95
67110,851.36
67113,1270.25
67115,479.7
67120,640.46
67121,865.27
67141,258.45
67145,233.54
67208,578.03
67210,494.25
67218,1328.47
67220,508.16
67221,271.06
67225,28.14
67227,283.68
67228,325.73
67229,1106.9
67250,860.09
67255,661.16
67311,439.27
67312,638.2
67314,439.27
67316,681.54
67318,659.55
67320,166.58
67331,120.65
67332,194.73
67334,119.04
67335,178.88
67340,278.83
67343,649.52
67345,237.42
67346,185.67
67400,987.54
67405,861.39
67412,939.67
67413,917.35
67414,1383.14
67415,98.66
67420,1655.82
67430,1319.41
67440,1280.6
67445,1455.59
67450,1326.85
67500,74.4
67505,81.84
67515,49.17
67516,115.8
67550,1035.41
67560,1057.08
67570,1211.7
67700,266.86
67710,227.07
67715,249.39
67800,125.18
67801,157.85
67805,196.67
67808,355.16
67810,174.99
67820,18.11
67825,129.71
67830,255.54
67835,426.33
67840,264.59
67850,207.34
67875,173.05
67880,448.97
67882,549.57
67900,625.58
67901,759.5
67902,696.74
67903,578.68
67904,709.36
67906,485.52
67908,519.16
67909,526.6
67911,538.25
67912,847.48
67914,465.14
67915,297.26
67916,581.91
67917,595.82
67921,454.14
67922,292.41
67923,582.24
67924,619.76
67930,354.84
67935,576.09
67938,248.74
67950,561.21
67961,565.42
67966,745.91
67971,690.27
67973,887.59
67974,885.0
67975,654.69
68020,117.09
68040,60.49
68100,170.47
68110,225.46
68115,314.08
68130,527.57
68135,153.0
68200,40.11
68320,710.65
68325,630.43
68326,619.44
68328,676.37
68330,596.15
68335,621.38
68340,574.47
68360,518.84
68362,629.14
68371,396.24
68400,280.77
68420,313.76
68440,100.92
68500,1017.94
68505,1013.42
68510,428.91
68520,708.71
68525,246.48
68530,412.09
68540,940.64
68550,1169.97
68700,579.97
68705,247.45
68720,777.61
68745,781.49
68750,823.87
68760,208.63
68761,138.77
68770,602.94
68801,91.86
68810,154.62
68811,131.0
68815,355.16
68816,780.84
68840,128.42
68841,36.88
68850,55.96
69000,178.88
69005,212.52
69020,222.22
69100,91.54
69105,137.8
69110,452.85
69120,377.16
69140,875.3
69145,393.66
69150,975.57
69155,1579.48
69200,78.28
69205,92.83
69209,15.2
69210,46.58
69220,76.98
69222,207.99
69300,630.76
69310,1084.58
69320,1513.49
69420,184.7
69421,148.47
69424,122.92
69433,195.37
69436,156.88
69440,669.9
69450,530.48
69501,690.6
69502,915.73
69505,1193.59
69511,1221.08
69530,1634.15
69535,2586.43
69540,201.84
69550,1032.82
69552,1540.66
69554,2457.69
69601,987.22
69602,1054.17
69603,1247.6
69604,1077.46
69610,371.66
69620,719.39
69631,861.06
69632,1047.7
69633,1020.53
69635,1244.05
69636,1367.93
69637,1362.11
69641,1009.53
69642,1294.83
69643,1184.53
69644,1465.3
69645,1438.13
69646,1521.26
69650,778.9
69660,896.64
69661,1167.71
69662,1116.28
69666,783.43
69667,783.76
69670,915.41
69676,807.37
69700,646.93
69705,2478.07
69706,2565.72
69711,813.19
69714,482.93
69716,604.56
69717,546.66
69719,627.52
69720,1146.04
69725,1810.76
69726,464.5
69727,518.19
69728,577.71
69729,654.69
69730,668.6
69740,1125.01
69745,1198.44
69801,219.31
69805,999.51
69806,893.41
69905,889.85
69910,960.69
69915,1456.56
69930,1176.77
69950,1693.99
69955,1904.56
69960,1826.61
69970,2060.15
69990,211.87
70010,56.61
70015,158.82
70030,32.02
70100,37.52
70110,42.37
70120,37.2
70130,60.49
70134,59.52
70140,31.05
70150,45.29
70160,36.55
70170,13.91
70190,36.23
70200,46.26
70210,31.38
70220,36.55
70240,31.7
70250,34.93
70260,43.34
70300,12.94
70310,39.46
70320,52.72
70328,33.32
70330,51.43
70332,78.93
70336,257.8
70350,17.14
70355,18.44
70360,30.41
70370,99.63
70371,108.36
70380,36.23
70390,109.65
70450,105.13
70460,146.21
70470,170.79
70480,156.56
70481,177.58
70482,206.69
70486,126.15
70487,149.76
70488,181.14
70490,147.82
70491,181.14
70492,217.37
70496,272.36
70498,272.03
70540,222.22
70542,262.98
70543,333.49
70544,212.19
70545,224.16
70546,324.76
70547,212.84
70548,242.6
70549,340.29
70551,193.43
70552,266.54
70553,314.08
70554,373.6
